trial,mu,lambda1,lambda2,tol,max_num_iter,dice_slice
27,0.14466064222396136,1.0498158683851961,1.4579371613538328,0.0007400924636324716,25,0.1563548266865449
157,0.2608354338133987,1.1166791106414602,1.6003721984000843,0.0012371777462181382,40,0.15584656821770224
192,0.23184684632603947,1.0042468454146387,1.5643695697670168,0.0015355683813011182,39,0.15427047899236923
214,0.22090321957094933,1.2110193132480556,1.534826460565974,0.0060465694823763115,29,0.1518552036199095
199,0.2202494935043639,1.019073834379266,1.56741952523966,0.006177614008137333,38,0.15099433096373616
217,0.22288360332773122,1.2009750863537505,1.574917978866558,0.006104233847281016,28,0.15056078959174518
221,0.2141597661111757,1.0276742006143793,1.543443846247427,0.0006778818349896365,29,0.1480631783287744
211,0.2267418441768141,1.1976123300558517,1.5597088610265255,0.006264243564252315,28,0.14699956197985106
210,0.23742279681958356,1.2247112853014814,1.5547394440289592,0.00597859331145485,29,0.14671679636268253
165,0.2429843088772377,0.9414291274870459,1.5844789040094396,0.0016067262176897577,39,0.14593842407375196
218,0.2432488858375228,1.1925627172753674,1.567103027041872,0.0007984712810826431,29,0.14565972222222223
208,0.22337111749528457,1.215870470363553,1.543856522228174,0.006115490002235934,28,0.14559053748477996
213,0.22087144589404706,1.2155049229185675,1.5139782630215892,0.0002172751014359686,28,0.14176829268292682
158,0.09090031429795437,0.5507506891339529,1.6118335971883635,0.00044407256822156935,40,0.14168707253229756
162,0.25563615832371667,0.9461620794363134,1.6073072988646941,0.000564243993301731,37,0.14116261462101456
220,0.2271559533834275,1.0274900314968543,1.5680577287390718,0.0007996087248862247,28,0.14098470845236094
159,0.12256386055139079,0.6055989201622773,1.5468134183735744,0.00044382250884463187,39,0.14085452866616302
253,0.16103803764548913,1.0340152967611722,1.6148971081075034,0.000972152526418117,22,0.13951941465037
200,0.24954644691900052,1.182776969681142,1.5677475945677053,0.005920234709455089,28,0.13914918318268513
67,0.2103924519965068,0.9905008193286519,1.6212250618126156,0.008962223782739094,54,0.1384945526576428
251,0.1633797190626076,1.0245914024075258,1.2690159587458132,0.0009885426691074687,27,0.1353164659283809
209,0.2368596218302201,1.2366760791221891,1.5377794057551737,0.00022031949866233624,27,0.13311068702290077
167,0.24053718694150306,0.926699511572686,1.0847177481079315,0.0003658855952633957,40,0.13113472960300093
258,0.16003718202271383,0.6682190368567337,1.6162645978720043,0.0009127597954771116,52,0.13102209729054423
229,0.22716933454625685,0.7372709505972475,1.2658053150811337,0.0007318497557959654,54,0.12882917466410748
151,0.1549340347878512,0.5297597302712955,1.1217844046208996,0.001304602320945766,44,0.1277892011271038
170,0.2343540034202644,0.7280462289159987,1.126116291924502,0.00036570758146752604,39,0.12737209655381812
184,0.23401061926198824,0.7337632578230594,1.2809326381895754,0.0007049818676652483,39,0.1271501098734561
230,0.22847513019685592,0.7305684967569155,1.2958769968903423,0.0006932296055115247,55,0.12600435533528573
71,0.16645587089240854,0.6418977179356669,1.3681578876527762,0.007820903209616682,29,0.12542043501009045
189,0.2168158173120379,0.7206865394531663,1.566301649821637,0.0006875310297023139,39,0.12521453622863965
18,0.18478304172324844,0.8158664051980392,1.0714414268940282,0.0075633333160400945,31,0.12495334776442488
169,0.24827657136596942,0.7765014167011355,1.554107007211139,0.00037858452014126557,39,0.12485119047619048
190,0.23185146411105037,0.7395650815902204,1.5482176943652466,0.0006944320298519161,40,0.12381022651811407
152,0.18147512489323248,1.0554284895750876,1.1504083101591251,0.0014544017482598626,42,0.12304299889746417
188,0.2327128254188232,0.7268585971540248,1.5345747679829327,0.0007253313317739087,41,0.12224083922197129
191,0.23139502491640213,0.7306903337387192,1.5906805242563742,0.0006822892689518836,40,0.1220985228843775
166,0.2473428752151443,0.9504130075447084,1.0713555134533483,0.00028739487421973806,38,0.12166193698610202
88,0.3565768936149206,1.0528038680611507,1.4841992176911247,0.00464767061099209,87,0.12112899732909839
168,0.2577179066282683,0.7618289495002882,1.5683802672243932,0.00036078902553677054,36,0.12107655675012627
257,0.16473488615299098,0.6712486034233746,1.2647602070382344,0.0009381257720306754,21,0.12105453232213796
34,0.15099316189169776,0.5135582682728332,0.7404230056948655,0.0003250925639862351,29,0.12097123861829744
201,0.223963267141082,0.7064156041482329,1.5423239932761679,0.006105123719749901,39,0.12096309111880046
198,0.22615599899311484,0.7100466788890796,1.5512611762822774,0.0006974712013517017,16,0.12010331467929401
224,0.22143092856279936,0.705077288989333,1.2785429642966244,0.006397379157527033,21,0.11998279816513761
185,0.24568691054525157,0.7240491369567078,1.549841219461357,0.000684589230788332,37,0.11989996427295463
100,0.06751192863053113,0.890360303118918,0.963263744197028,0.005404341799922063,48,0.11988747024453582
39,0.5897408974360735,0.8072136943473058,1.4210745379501235,0.008232216591615429,26,0.11904078116025273
183,0.23000923369307263,0.6928937700488154,1.5484277823877817,0.0007558676928739618,41,0.11886378125664093
187,0.24859217130295125,0.7147424857466957,1.5801638738152106,0.0057665345742298115,38,0.11881328329674998
150,0.20555071039181932,0.5709658216634648,1.1349615019663926,0.0004001890869716908,32,0.11877964182062717
127,0.8972870346499698,0.5727417780480377,1.3686238823895627,0.004962096495306364,61,0.11846295378954072
80,0.5245080767556103,1.3009626449157268,1.9654812040701097,0.004769450327129182,64,0.11844427189948471
11,0.8512250970005014,0.6163253867791978,1.3210527261477287,0.00044963823872103044,27,0.11829552681789272
75,0.6732670783683434,1.3853174256737357,1.6999102988050927,0.0030258088827084867,44,0.1182803314682343
51,0.9973872241827884,1.404939752556377,1.903162664968768,0.003228004773911724,73,0.1181721572794899
12,0.8073308514054806,0.7989882762335767,1.4331793636149752,0.004431183118799024,81,0.11806192256153467
7,0.7426637741885854,1.2499953834123487,1.808929923019455,0.003957610480211862,92,0.11793715654501902
133,0.7730670607076028,1.1485932322710273,1.3568331788569072,0.002498111562480713,86,0.11759644342463789
223,0.23719519068503403,1.2039121927939176,1.5136100797616752,0.006249452337511542,21,0.11751808813856611
60,0.47545866245055635,0.8497055062615997,1.1776702207846619,0.002102296784525136,33,0.11726795096322241
149,0.193673315239892,0.5061144974325004,1.1294347888708571,0.0005732308278169156,35,0.11704799107142858
138,0.79644089497388,1.3297770690968251,1.5613734685774912,0.00017189498727050923,40,0.11698852504897846
17,0.8469815931937854,0.9297997090503103,1.9777972838088056,0.00017424620574665195,17,0.11647109952194698
79,0.9922931417093624,0.7849958341654962,1.8391743754726733,0.00431733657237547,100,0.11630653790036824
106,0.869400384872804,0.8980211215876148,1.914583950169942,0.004418075270544769,70,0.11626940133037694
137,0.8144413057141647,1.3313136461016215,1.683563668134909,0.00011268500403706977,39,0.11604426002766252
147,0.8544068871771568,0.5232262127008837,1.1760468145249126,0.0004399789534185047,33,0.11584185789328172
207,0.2535499651646514,1.0129734283955234,1.558152560431335,0.0007523715729061421,15,0.11574208539064769
98,0.23896248320053914,0.5837192159027536,1.473497707188156,0.0004543710040150648,31,0.11566829806300406
45,0.6875115198193307,0.9764127421536428,1.1501053966044494,0.00019666113283456116,46,0.11562047819196582
62,0.9249220994092064,1.1258343307965895,1.7538275958454066,0.007425077367860617,44,0.11550724637681159
146,0.8613904525344093,0.5216057851549754,1.2225542685445978,0.00040278696548553687,34,0.11538990510246183
38,0.9734291386868211,1.1855702580510714,1.7709217003248559,0.0066479532018922155,36,0.11521739130434783
101,0.7217142471168858,0.500832883002051,0.6332875799676416,0.0007254931840608524,57,0.11502476609796368
164,0.24315754243254128,0.6753007293322776,1.5448566894827145,0.0005720427643067833,43,0.11450798416814521
248,0.15680217343301925,1.2091889468256825,1.2977577489636953,0.0009458881949517917,52,0.11432854125502487
139,0.7785575799916808,0.5772187878391475,1.5190042403645547,0.00020796942203677295,35,0.11381672658210676
163,0.25044742441405227,0.5148138224894323,1.1195495043901569,0.00047298256779271724,39,0.11353948169700251
9,0.661316080102148,1.2895387456096392,1.8659198777990837,0.0002819411832649835,44,0.11350876006223365
145,0.43188589694549834,0.5376084129927174,1.568885909829307,0.0003920286169906319,33,0.1132024556432571
52,0.8991562948693294,1.4581354313863615,1.621616525536264,0.00018251663944938705,35,0.11317469529889727
144,0.4180083930664905,0.5307831796201641,1.5751514489588145,0.002210322797517993,33,0.11309563928017793
250,0.1611058112931006,1.0280443486641004,1.2588075714370859,0.0009315586764254683,21,0.11307008596823546
105,0.48368962926882286,0.9792285572215369,1.4072286229767919,0.0003703231571355511,47,0.11296620438939006
8,0.8060676563606982,0.809265302117534,1.947898078680148,0.002413989273668218,81,0.11272336423485153
37,0.9001299553054675,0.9106515924374153,1.6585048683192578,0.0014837615911921054,56,0.112428810720268
160,0.2527914917597795,0.5973882443089438,1.6056185055073842,0.0006574380725900483,38,0.1121882730494083
143,0.3781944297423018,0.5342739368943533,1.5824560496878992,0.00226776615828654,35,0.11211331596178259
91,0.6457375456058955,1.436330354410546,1.659374702828275,0.00038864331836852554,56,0.11197117309488856
6,0.9645664293170972,0.9843347809798602,1.9558053090848506,0.0016159277975760777,72,0.1119487624257789
141,0.7448688761239927,0.5616869111232751,1.5053271862794895,0.0017896296276600104,80,0.11140618775726994
32,0.5967475765071889,1.1841243813887323,1.3308528829065325,0.0021677173382284825,32,0.11134530125735882
219,0.218347972777003,1.1580145003762194,1.2724780632489103,0.0008816131599053907,29,0.11077909773340136
161,0.6983741802487973,0.5857700926161309,1.6185012612664886,0.0004737566803853806,39,0.11075176556002904
142,0.7973076454363116,0.5170280116272596,1.5111681369470775,0.0015255961382759683,84,0.10981675392670157
64,0.8883805846221691,0.6273070406910879,1.4056722587631552,0.0010033768545431399,85,0.10893274474162555
63,0.6032519572606159,0.6875114584567538,1.4186202195369506,0.0011173695197506848,94,0.10742637644046095
76,0.4597546356057517,0.7930474066732471,0.9331296690147606,0.004530491399979352,51,0.10650714911000875
97,0.5412946112114759,1.091102161480169,1.8525520739868249,0.000840708081712036,78,0.10643156158822784
104,0.6184473007408844,0.9660270534491926,1.0912844129697135,0.00010051932854572492,32,0.10593127599036989
216,0.22649445771101712,1.187430517790119,1.5448175682521597,0.0008763320928154567,15,0.10491707459633229
113,0.7613541939797508,1.5973197002652981,1.8836408209504754,0.0002747173614752898,73,0.10456783199351903
134,0.3755527539399519,0.5076249620255595,1.183273982478469,0.00010694258207418489,11,0.10256035113386978
204,0.22313112071334468,1.2188515804892153,1.5392643110976378,0.000648993136730927,15,0.10103228640456842
87,0.6046617987348067,1.0593904273964727,1.1560838608531272,0.00015129648985912091,33,0.10070994657103126
54,0.2521249918753413,0.6327305415654885,1.416696353666259,0.0009129376663511822,69,0.09960230308066718
82,0.3515069269361768,1.515056217869175,1.781406761640356,0.0012614708746186126,18,0.09838709677419355
77,0.563299294982123,0.8230630082065069,0.9061049638264974,0.00012598291213341498,33,0.09821166813251246
55,0.5511265074259761,0.7546472741088018,1.4573299939501567,0.00020074715906789252,57,0.09669797729499222
10,0.9458323205058066,0.6464817298876815,0.8203825937938876,0.004096969502931724,83,0.09615384615384616
48,0.45262673949517007,1.014787912612748,1.5897261092777106,0.00012861263524281062,83,0.09248236331569665
148,0.8289145168890585,0.7661246626972964,1.5809026971176978,0.0003495941048298216,73,0.09240596949171209
31,0.8405641383702925,1.2429067556151006,1.4516514915762497,0.00011332887786226557,83,0.0918546091526166
132,0.5451986192747547,0.7600300418706096,1.2141382659052233,0.00024294096609951956,96,0.0912303593758495
29,0.6000497567933697,1.294946947992251,1.4019905407561548,0.003121395043688947,29,0.09021327190309876
90,0.5440172866226358,0.6476508956438982,0.7844909682814007,0.0005594179813811995,25,0.0897039328325232
140,0.7681013473325933,0.5104997508261763,1.5273228933335088,0.0002939624348047242,71,0.08817656332107199
5,0.7149147897413868,0.8880558336518651,1.597910636686637,0.00018194715298573013,94,0.08779824194223525
20,0.9906922549110416,0.9261910389957124,1.7761298401615637,0.00015460678882373501,98,0.08773397469413365
123,0.46048834283396944,0.5219189852196393,1.604523195675781,0.0004980935933638725,78,0.08770646038051433
249,0.16204199649777815,1.1520434587294128,1.255731139763732,0.0008958188344344891,21,0.08673621460506706
85,0.6439070018241773,1.7803390291251147,1.913756648853365,0.0004983524076438748,10,0.08547528517110266
256,0.15930852306044874,1.1788174331600805,1.2739045443126433,0.006621413971879876,21,0.08511927300265051
69,0.9944927356361238,1.6884275581165251,1.8512817190904185,0.0008084518665214962,12,0.0831668516463189
74,0.485976847762427,1.6971805507607605,1.96044853043603,0.003920860037010321,13,0.08307464892830746
42,0.5563906989051105,0.9974950477470784,0.8199349825571182,0.007018178820500502,11,0.07614942528735633
24,0.6032264443353145,0.7309621164282726,0.7337433118205805,0.0008474091532219894,10,0.04444071775951702
126,0.33148735210946834,1.0736680996366268,0.9839710833622067,0.0028840601050041416,12,0.04371584699453552
108,0.9439956012598633,1.4249223074672797,1.4616865805232107,0.008810954426245726,20,0.03682432432432432
86,0.1850669834149229,0.8521774180641226,0.7139851387688188,0.009346238715442795,48,0.029674445404782483
36,0.7242105581734383,1.6479050016460506,1.4323213934300765,0.007637501281224044,52,0.02792676160532643
35,0.5481579845119705,1.8906673066124835,1.9840075313580958,0.00024701450802378877,23,0.013083146841108624
92,0.40066424290982483,1.9030582145758552,1.4734193444052701,0.00013210856267701094,19,0.007323943661971831
226,0.22286386820945864,1.2362120977795648,1.267649651971288,0.0007427930180792319,21,0.0031198544067943495
95,0.011204844504209,1.6628783836714416,1.349055508990973,0.0021471841931796688,18,0.002617344268016053
73,0.4141506593111731,0.8189108863289708,0.8323553188451793,0.003960588304571905,74,0.0014047410008779632
109,0.6291888834845573,0.9328095777232898,0.6908936195563099,0.00014701550315010327,37,0.0009572431397574984
1,0.8554315930544796,0.768684911079434,0.7508946140935084,0.0016930330832901018,45,0.0006939023332465955
0,0.18382005373827248,0.8966185381653804,0.6154112866693318,0.008969739584379079,48,0.0005590496156533892
118,0.5588912074171438,1.9598942496529577,1.909874361407226,0.006177523675286983,68,0.0003518648838845883
136,0.8458058295755386,1.0810649147997804,0.5201844202934598,0.0014530645498407326,96,0.00035014005602240897
56,0.8711703140256954,1.630803137705176,1.1360507489887701,0.000209698732795902,37,0.0003290556103981573
14,0.4890192461152272,0.7716589314100502,0.5915510981262312,0.0015645303897991762,54,0.00032637075718015666
102,0.28873828643117483,1.4728695229491569,0.5643789972893616,0.00949990532723923,58,0.0003239915762190183
26,0.3994748447064924,1.3219354117628532,0.958478460846673,0.0018566342158854857,32,0.0002782415136338342
81,0.18835922950996264,1.334689954598932,0.7668543219661146,0.00799901773784133,23,0.00026065424214779094
114,0.10731683084461519,1.1040219659927692,1.0191781798244022,0.00030927083309917314,24,0.00017798344753937884
19,0.033155583557893276,1.6145783351166985,1.2248890334252,0.00014117112727649224,19,0.00017739932588256165
222,0.04786787557020837,1.2253370420986043,1.2663461730709829,0.006198796965361244,28,0.00017155601303825698
99,0.8934105200594208,1.0777189991163403,1.012859179897386,0.0005293342641149502,39,0.0001687621297780778
235,0.22635285944133415,1.2137385628287671,1.2737967175560136,0.006221203793681796,54,0.00016600265604249667
122,0.4677362687780545,0.8022983255202978,0.7597031842425117,0.001135273691399811,39,0.00016142050040355126
246,0.16055381714976633,1.2003088581512882,1.2664263679827037,0.006293490506004649,53,0.00014637002341920375
83,0.9819955284475806,1.6291419996841479,1.719307744790153,0.0006303611550741375,67,0.00013842746400885935
125,0.7871140177876474,1.0892683090443724,0.7691893522444311,0.0005656688052891217,89,0.0
30,0.17448266231558707,1.098818613649318,1.0601926243513122,0.0017091790027350467,46,0.0
119,0.12960512460637885,1.5558610441585718,1.417553598347454,0.0006831791784884821,46,0.0
28,0.4472517300505916,0.9888410387729543,0.7070773619907373,0.0002663559691373764,49,0.0
2,0.49316645129532666,1.8936089351358905,1.062442985063129,0.0012226812966178817,58,0.0
25,0.6520948152704801,1.8936706452951504,1.7573618005443037,0.0003956345286961533,100,0.0
121,0.20058655753250376,1.9298088149276043,0.5541213659180644,0.0007628035671753418,73,0.0
23,0.2027487408130484,1.8131498308560763,1.5366837013148427,0.002119931059740929,52,0.0
22,0.5212331099807842,1.7884139873565514,1.5360132489866183,0.0004192902504156131,64,0.0
21,0.2975135049363369,0.9828181131487261,0.9102031000249433,0.00023343761410863978,63,0.0
129,0.6294245649317758,1.040997683552391,0.6094602297645209,0.00022851070906789044,55,0.0
3,0.020422346780226697,1.9865427585156812,1.7366600743496874,0.002035420125388641,34,0.0
128,0.4473833530147918,1.9371720402293915,1.2989772894675773,0.0023938916336772313,48,0.0
130,0.10220819616483323,1.5716361846839748,0.8549403594813803,0.0010276458116731035,68,0.0
247,0.15038468604124958,1.2117890024879787,1.2580153118843662,0.0009668758568831393,42,0.0
124,0.5002335991613726,1.9562156995555908,1.4547836815540074,0.0015032160508921955,58,0.0
16,0.057276796160654286,1.4999610286501734,1.2559082374810753,0.00013375612911713144,83,0.0
117,0.10364148980654819,1.8825362499369565,1.6577951839468488,0.008677495491491292,24,0.0
156,0.26243954517369983,1.0852717076419434,1.1262875179552316,0.0014371639604093705,40,0.0
13,0.16734308642152074,0.7542889839945464,0.5924470864192092,0.0009388071830611262,49,0.0
131,0.06575245056080936,1.9387773721327433,1.929475285721936,0.004026686565089135,45,0.0
240,0.040430113309282936,1.2307646046208178,1.2759646608047355,0.0009183980139563247,53,0.0
33,0.3602211599404772,1.7621074613911782,1.6561638693808667,0.0022818692509330185,91,0.0
116,0.07720960522431297,0.8567524074664723,0.8929498528178236,0.00013414353647464607,91,0.0
72,0.8168014469821749,1.9210061168438726,1.043213436526117,0.00041616524982067665,49,0.0
239,0.039302436046278706,1.2238988190704332,1.2826816657954336,0.0009326486012419838,53,0.0
68,0.882977775401617,1.5279954803957043,0.775811343212775,0.0013045842979344509,90,0.0
236,0.05557273788506456,1.2411811627220046,1.295695648985654,0.0009392735562186104,55,0.0
244,0.1631230839143348,1.224041080121171,1.2671240464829174,0.0009278171234048658,52,0.0
89,0.022874584455777947,1.6452655210365177,0.9633815756085321,0.0053988415037426385,32,0.0
61,0.07515857974459994,1.4091350380942402,1.206989068266694,0.004326369500367433,32,0.0
59,0.13275668005593966,1.3239754618991892,0.5257796172320346,0.0070434169513539655,87,0.0
58,0.19073519481130874,0.8254320694892125,0.5100535388905895,0.0017115416369306486,83,0.0
57,0.4536779109720227,1.508329706171987,1.2334146336012515,0.0015686716364448447,68,0.0
93,0.5386652822799145,1.4760721640100185,0.7642226867098765,0.0001666825513838058,55,0.0
96,0.008357991664322051,1.5573681727607516,1.0016159193444023,0.00012583123222475578,50,0.0
231,0.04600898534699384,1.236181929585515,1.2639091268539016,0.000710003739221604,54,0.0
50,0.14069358285839773,1.3325341314401313,1.305504910439312,0.0005361432488102256,43,0.0
49,0.709534052138953,1.7954624546562246,0.6241927337647688,0.001271940370130007,95,0.0
46,0.8607290960567682,1.441841126048132,1.103047448187856,0.00012948593597171627,77,0.0
43,0.5586627325707525,1.2395835545068181,0.7529419649263704,0.00036158873614210895,83,0.0
107,0.04910200958432587,1.7670337682891875,1.8979772888955937,0.003794727062064249,58,0.0
41,0.6030206841880645,1.791659765740472,0.5174770958142131,0.0010640740367757566,26,0.0
40,0.08653538527039095,1.2497272588632575,0.9025523728308675,0.00012072045382579049,53,0.0
228,0.23724651324542728,1.2395109525929087,1.3024117144697838,0.0007382066132384557,54,0.0
111,0.32764933176737177,1.779621851532582,1.6679478280551345,0.0022429098848391004,29,0.0
112,0.38858518150924615,1.9237496664854659,0.858524239221121,0.00019091716735608917,67,0.0
241,0.16430275926489848,1.2355149329134159,1.2711147718495812,0.0009183618244865096,53,0.0
115,0.5020689714569143,1.4695726336319461,1.4859141831887999,0.00040728100839312756,77,0.0
242,0.04492490597171431,1.234563158084397,1.260751613578001,0.0010181918244009567,52,0.0
